Time,SenderName,Sender,TalkerName,Talker,Content
2025-12-24 11:19:03,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 10:57:48
> 看过少年包青天也知道那后边就是通向地下金库的伪装啊
哈哈哈哈哈哈"
2025-12-24 11:19:42,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 11:18:04
> > [引用]
> 大a有好的资产吗
有啊，我觉得港股被低估严重"
2025-12-24 11:19:52,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 我不吃肉_🥩(wxid_1780167803011) 12-24 11:19:42
> > [引用]
> 有啊，我觉得港股被低估严重
+1"
2025-12-24 11:20:14,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 利用AI洗脑逻辑结构ing(wxid_2kbu1e2ts97522) 12-24 11:17:52
> 不容易跟准节奏就要看准年线的心态做
没错，买进去就放着拿长线"
2025-12-24 11:20:21,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,但是不想去，现在汇率风险比较大
2025-12-24 11:20:33,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,买黄金ETF
2025-12-24 11:20:41,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,不用管汇率
2025-12-24 11:21:14,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,ETF又不是港股
2025-12-24 11:21:33,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,我买恒生科技ETF
2025-12-24 11:21:52,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,其他港股现在好像价格都比较低，港股成交量小
2025-12-24 11:21:55,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,这个确实估值低位
2025-12-24 11:22:40,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,纳斯达克都涨成啥样了，恒生一坨屎一样的
2025-12-24 11:23:30,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,全在金矿里面，[抠鼻]
2025-12-24 11:23:59,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,美股指数又都涨回来了
2025-12-24 11:24:12,Mars敏,wxid_1sn0mvh76lxu11,鸿学院短线交流群,24832362572@chatroom,"> GODLIKE(huluwa587731) 12-24 10:30:52
> ![图片](http://localhost:5030/image/e1c252ea37e792493008874756cd21ba)
溢价68%？"
2025-12-24 11:24:21,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,我恒科被挂中，不过我觉得总能涨回来
2025-12-24 11:24:24,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,老法拉利还是法拉利啊
2025-12-24 11:24:46,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,天天喊着美股崩
2025-12-24 11:24:59,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,可恶，我吃不上一口
2025-12-24 11:25:04,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,结果崩之前该赚的都赚了
2025-12-24 11:25:10,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 11:24:21
> 我恒科被挂中，不过我觉得总能涨回来
我都还没买入，等着5300买第一笔"
2025-12-24 11:25:23,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,我也想薅阿丑的羊毛啊[捂脸]
2025-12-24 11:25:23,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,美股一点都不蹦
2025-12-24 11:25:40,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,美股还是那么坚挺
2025-12-24 11:25:55,Mars敏,wxid_1sn0mvh76lxu11,鸿学院短线交流群,24832362572@chatroom,"> 三月半·老了卖你保健品(wxid_358m71i5uuvz22) 12-24 10:53:05
> ![图片](http://localhost:5030/image/6e369c3db3ade3f24c80635f761ad6fe)
多少g的！看起来那么大才2000？100g？"
2025-12-24 11:26:59,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 11:25:23
> 我也想薅阿丑的羊毛啊[捂脸]
你明年去香港开个户，看那面儿能不能做"
2025-12-24 11:27:36,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,以你现在看黄金盘的能力，看美股三大指数盘太容易不过了
2025-12-24 11:27:42,三月半·老了卖你保健品,wxid_358m71i5uuvz22,鸿学院短线交流群,24832362572@chatroom,"> Mars敏(wxid_1sn0mvh76lxu11) 12-24 11:25:55
> > [引用]
> 多少g的！看起来那么大才2000？100g？
点进去有价 不一样都"
2025-12-24 11:27:57,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 11:27:36
> 以你现在看黄金盘的能力，看美股三大指数盘太容易不过了
真的吗？！谢谢姐给我自信！[哇][哇][哇][亲亲][亲亲][亲亲]"
2025-12-24 11:28:12,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,[阴险]一二月找个机会去
2025-12-24 11:28:37,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,![动画表情](http://vweixinf.tc.qq.com/110/20401/stodownload?m=117b85d9a96ce83c9322c017c70adc18&filekey=30440201010430302e02016e0402535a042031313762383564396139366365383363393332326330313763373061646331380203010df1040d00000004627466730000000132&hy=SZ&storeid=2689f6c3b00056b599114189a0000006e01004fb1535a0fb6cbc1e7d4913ba&ef=1&bizid=1022)
2025-12-24 11:29:43,,系统消息,鸿学院短线交流群,24832362572@chatroom,"""三月半·老了卖你保健品"" 撤回了一条消息"
2025-12-24 11:30:12,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,![动画表情](http://wxapp.tc.qq.com/275/20304/stodownload?m=ff6c6843ff1e618b11b9ea56e2a1a8f2&filekey=30350201010421301f02020113040253480410ff6c6843ff1e618b11b9ea56e2a1a8f2020300ec2e040d00000004627466730000000132&hy=SH&storeid=26479c9220000f27b000000000000011300004f5053482aa8ab01e68700ef8&bizid=1023)
2025-12-24 11:31:47,三月半·老了卖你保健品,wxid_358m71i5uuvz22,鸿学院短线交流群,24832362572@chatroom,![动画表情](http://vweixinf.tc.qq.com/110/20401/stodownload?m=438710b69ab30985ebd2af1c2d74a892&filekey=3043020101042f302d02016e0402535a0420343338373130623639616233303938356562643261663163326437346138393202023e04040d00000004627466730000000132&hy=SZ&storeid=2668f537e000879d05426390e0000006e01004fb1535a16df801156b80654f&ef=1&bizid=1022)
2025-12-24 11:52:29,Vivi,wxid_vbwpsc3qb03112,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/a04e93a7c92f6c617c07b4578dbaa946,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\4cc57cc1850af5a718a1efd8f49b2537)"
2025-12-24 11:52:35,Vivi,wxid_vbwpsc3qb03112,鸿学院短线交流群,24832362572@chatroom,金币云商公告
2025-12-24 11:52:43,Vivi,wxid_vbwpsc3qb03112,鸿学院短线交流群,24832362572@chatroom,30克猫都要断货了
2025-12-24 11:53:57,Vivi,wxid_vbwpsc3qb03112,鸿学院短线交流群,24832362572@chatroom,为什么金币云商都要补货，猫币不是每年限量么，我还以为是一次过把币都做出来存着仓库呢。
2025-12-24 11:58:22,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,我原来问了都是分批发，保证明年都有货，不是一次性发完
2025-12-24 12:00:58,Vivi,wxid_vbwpsc3qb03112,鸿学院短线交流群,24832362572@chatroom,这样。成本不变分批发肯定更好，多赚
2025-12-24 12:07:40,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,就是
2025-12-24 12:22:09,Mars敏,wxid_1sn0mvh76lxu11,鸿学院短线交流群,24832362572@chatroom,分批制作的？
2025-12-24 12:44:37,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,流血开始调仓了，主力做空股指改成做空白银。
2025-12-24 12:45:43,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 李漫澜(wxid_t7wlqivhradr22) 12-24 12:44:37
> 流血开始调仓了，主力做空股指改成做空白银。
流血是个名字吗"
2025-12-24 12:45:50,Mars敏,wxid_1sn0mvh76lxu11,鸿学院短线交流群,24832362572@chatroom,哪里看调仓？@李漫澜 
2025-12-24 12:46:08,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,是我开始调仓了，[捂脸]
2025-12-24 12:47:35,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,白银一再刷新我的认知，以前买股指看跌期权狩猎黑天鹅，现在换成白银看跌期权，我觉得白银暴跌比黑天鹅概率更高。两个品种55开吧
2025-12-24 12:47:49,瀇,wxid_6vmd0n3bl82p22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/5665172c5d6af91ed362041b70d5b32f,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\68e03e6b4c5fd59698f80e965537c7bb)"
2025-12-24 12:47:53,瀇,wxid_6vmd0n3bl82p22,鸿学院短线交流群,24832362572@chatroom,真够无耻的
2025-12-24 12:47:59,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,流血是流血策略。
2025-12-24 12:48:00,瀇,wxid_6vmd0n3bl82p22,鸿学院短线交流群,24832362572@chatroom,[链接|关于治安管理处罚法第136条相关问题的说明和回应](https://www.xiaohongshu.com/discovery/item/694b588c000000001e01197e?app_platform=android&ignoreEngage=true&app_version=9.13.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB1sAQQhSSdkOKUN2yb08kVRLNo_vfO6WaTsv1Jmeegw4%3D&author_share=1&xhsshare=&shareRedId=N0w3RTdKSUs2NzUyOTgwNjY0OTc9O0tC&apptime=1766551578&share_id=31e8ec46c77d491abfc07979128e5f45&share_channel=wechat)
2025-12-24 12:48:27,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 瀇(wxid_6vmd0n3bl82p22) 12-24 12:47:53
> 真够无耻的
不要脸！！！！！！"
2025-12-24 12:48:46,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,王八蛋！！！真他妈脸都不要了！！！！！
2025-12-24 12:49:09,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 12:45:43
> > [引用]
> 流血是个名字吗
期权流血策略：这种战略（主要通过购买重大价外看跌期权来实施）需要在获得巨大收益之前连续遭受一些小损失。 "
2025-12-24 12:52:39,Euryavi,wxid_8u3isd1w9rzc22,鸿学院短线交流群,24832362572@chatroom,"> 李漫澜(wxid_t7wlqivhradr22) 12-24 12:47:35
> 白银一再刷新我的认知，以前买股指看跌期权狩猎黑天鹅，现在换成白银看跌期权，我觉得白银暴跌比黑天鹅概率更高。两个品种55开吧
期权是在哪里买的呀"
2025-12-24 12:53:47,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,我简单测算了一下，如果哪个主权国家释放白银战略储备，或者什么其它方式暴跌。白银看跌期权会翻倍的吓人，目前白银合约的看跌期权名义杠杆已经超过同期股指看跌期权。倍数一般看剩余时间，30天暴跌50-100倍，20天100-200倍，15天200-300倍，10天大概是1000倍以上。如果剩余时间10天，还暴跌20%三四天的话，那就是3000-5000倍。
2025-12-24 12:55:42,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,疫情连续四天的下跌，塔勒布的近月看跌期权合约，翻了16000倍。
2025-12-24 12:56:52,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,塔勒布的持仓那应该是有个股期权和汇率掉期。和小盘股的股指期权。都是比大盘超跌的标的物。
2025-12-24 12:57:48,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,"> Euryavi(wxid_8u3isd1w9rzc22) 12-24 12:52:39
> > [引用]
> 期权是在哪里买的呀
期货账户就行，不过得开通期权通道，和期货账户共用一个资金账户。"
2025-12-24 12:58:49,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,简单一句话。就是，你亏你的，我亏我的。[捂脸]
2025-12-24 13:08:58,Euryavi,wxid_8u3isd1w9rzc22,鸿学院短线交流群,24832362572@chatroom,我还没开过期货账户，我在我的证券账户上搜期货搜到这个，这个是期货账户吗
2025-12-24 13:09:03,Euryavi,wxid_8u3isd1w9rzc22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/b68351a5013bb009eb2251fe79079b6b,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\50231cab8d559dcb8ba4c4bb51560c77)"
2025-12-24 13:09:04,Euryavi,wxid_8u3isd1w9rzc22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/319ccdeef0a48190c76ad8fae5f2b097,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\1f2d78e7089450911d394875ac4346ff)"
2025-12-24 13:21:33,三角形戒,P1322635145,鸿学院短线交流群,24832362572@chatroom,期货账户要去银行线下开通
2025-12-24 13:22:02,王迅,wxid_wkp11bmhfqpw22,鸿学院短线交流群,24832362572@chatroom,期货可以线上开
2025-12-24 13:51:03,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,"> 王迅(wxid_wkp11bmhfqpw22) 12-24 13:22:02
> 期货可以线上开
在哪个app上面开呐"
2025-12-24 13:51:37,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,"> Mars敏(wxid_1sn0mvh76lxu11) 12-24 12:22:09
> 分批制作的？
不清楚"
2025-12-24 13:55:10,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,"> 鹄往(wxid_mgxsonmmdjcf21) 12-24 13:51:02
> > [引用]
> 在哪个app上面开呐
DS了一下，多个平台都可以开"
2025-12-24 14:10:35,,系统消息,鸿学院短线交流群,24832362572@chatroom,"""教务鸿老师""邀请""RENA""加入了群聊"
2025-12-24 14:10:35,,系统消息,鸿学院短线交流群,24832362572@chatroom,"""RENA""与群里其他人都不是朋友关系，请注意隐私安全"
2025-12-24 14:10:52,执弦,wxid_svy6cxx4nlil22,鸿学院短线交流群,24832362572@chatroom,这是真的吗？
2025-12-24 14:10:53,执弦,wxid_svy6cxx4nlil22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/ef8e2156d4aa1e76d94bc49f09acadfb,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\fab9959ade5250091368dc1bdd46dbd1)"
2025-12-24 14:17:14,张程,wxid_bgi8iyyihud422,鸿学院短线交流群,24832362572@chatroom,一眼假
2025-12-24 14:17:18,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,@李漫澜 你买白银看跌几月多少价位的合约
2025-12-24 14:17:22,张程,wxid_bgi8iyyihud422,鸿学院短线交流群,24832362572@chatroom,逻辑判断不是
2025-12-24 14:17:35,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,"> 微凉梅子酒(yangxiao312) 12-24 14:17:18
> @李漫澜 你买白银看跌几月多少价位的合约
近月合约"
2025-12-24 14:17:45,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,2？
2025-12-24 14:19:59,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/03308cb52ccf1ec9034486a258d21c5f,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\66a494627297e80f69df04bc1105d313)"
2025-12-24 14:20:06,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,我是在观察这个，犹豫要不要下手
2025-12-24 14:21:06,Euryavi,wxid_8u3isd1w9rzc22,鸿学院短线交流群,24832362572@chatroom,华泰的客服说我得先去营业部开融资融券账户才能开期货账户
2025-12-24 14:24:17,三角形戒,P1322635145,鸿学院短线交流群,24832362572@chatroom,所以要去银行一趟
2025-12-24 14:24:37,三角形戒,P1322635145,鸿学院短线交流群,24832362572@chatroom,期货账户网上开，资金账户银行开
2025-12-24 14:25:53,青禾生露,fusai901212,鸿学院短线交流群,24832362572@chatroom,期货不用去银行，都是线上可以操作
2025-12-24 14:40:03,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,这么涨，不知道工业用银还用得起不
2025-12-24 14:40:03,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/ed1863d1f21720eddb25c3a065a30a47,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\2bc7cee0fa2b7369082d5bb98e96901d)"
2025-12-24 14:41:06,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/7d6f4e9fa4dfbbd64036fed5fb18c383,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\eb40987ef53e7d2024288f5e35da108d)"
2025-12-24 14:41:12,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,沪银已经疯了？
2025-12-24 14:41:47,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,所以说这么涨的话，工厂用银是否还用得起
2025-12-24 14:42:00,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,现在做空的收益巨大
2025-12-24 14:42:14,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/55f85172e3c522dc7f6a412bc51630b9,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\57b4de45b38d04b953f1dbcc9770a2a1)"
2025-12-24 14:42:34,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,水贝看到用拖车运 
2025-12-24 14:42:50,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 微凉梅子酒(yangxiao312) 12-24 14:42:00
> 现在做空的收益巨大
做空白银？"
2025-12-24 14:43:18,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,嗯，我感觉做空团队在准备回来阻击白银了
2025-12-24 14:43:32,彭潇仪Sarah,hulamiaowu,鸿学院短线交流群,24832362572@chatroom,现在能做空？宁肯平掉多单都不要轻易做空吧
2025-12-24 14:43:41,彭潇仪Sarah,hulamiaowu,鸿学院短线交流群,24832362572@chatroom,"> 微凉梅子酒(yangxiao312) 12-24 14:43:18
> 嗯，我感觉做空团队在准备回来阻击白银了
什么时候？"
2025-12-24 14:44:52,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,看空不做空
2025-12-24 14:45:08,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,我说的是宋老师说的砸盘团队
2025-12-24 14:45:21,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 微凉梅子酒(yangxiao312) 12-24 14:45:08
> 我说的是宋老师说的砸盘团队
做市商？"
2025-12-24 14:45:28,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,一月初？
2025-12-24 14:45:29,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,你是怎么发现他们要做空了的
2025-12-24 14:46:05,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,@鹄往 我刚开了一个，上周五开的，星期一白天出的资金账号，晚上就可以交易。
2025-12-24 14:46:34,微凉梅子酒,yangxiao312,鸿学院短线交流群,24832362572@chatroom,有时候做多做空是一个团队，两头吃
2025-12-24 14:46:38,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,白银挣了5万，刚平仓了
2025-12-24 14:47:36,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,把我半个月工资都赚了，太爽了吧
2025-12-24 14:49:13,青禾生露,fusai901212,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 14:47:36
> 把我半个月工资都赚了，太爽了吧
[裂开]牛，一个月赚10万"
2025-12-24 14:49:31,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/294631ef5e64aa63a5c222082ddff043,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\ccd23c3fce964ec74d14c56efb790cdf)"
2025-12-24 14:49:50,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 青禾生露(fusai901212) 12-24 14:49:13
> > [引用]
> [裂开]牛，一个月赚10万
牛啊"
2025-12-24 14:49:53,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 青禾生露(fusai901212) 12-24 14:49:13
> > [引用]
> [裂开]牛，一个月赚10万
不如你们一会炒白银就赚回来了"
2025-12-24 14:49:58,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,本来就是想着做到月底，软件还不会用，就想着操作一遍，熟悉下再说
2025-12-24 14:50:20,青禾生露,fusai901212,鸿学院短线交流群,24832362572@chatroom,一个是投机，一个是稳定收入，那不一样[擦汗]
2025-12-24 14:50:28,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 14:49:53
> > [引用]
> 不如你们一会炒白银就赚回来了
实业的意义永远大于金融投机"
2025-12-24 14:50:35,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 青禾生露(fusai901212) 12-24 14:50:20
> 一个是投机，一个是稳定收入，那不一样[擦汗]
没错"
2025-12-24 14:51:02,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> SteinsGate(wxid_quo60qc6ru0t22) 12-24 14:49:31
> ![图片](http://localhost:5030/image/294631ef5e64aa63a5c222082ddff043)
积存金要不要提真是个问题"
2025-12-24 14:51:06,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,=-=烦死了
2025-12-24 14:52:20,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,公司7年前就不太管了，看着它慢慢调零。。。年后再缩减一半办公面积
2025-12-24 14:52:51,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,无能为力。。
2025-12-24 14:52:52,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/98dc0a46410dbba70bca8f2f2bd65d2e,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\fd960243c7a3bf707f023bbc0dd08e21)"
2025-12-24 14:53:08,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,我现在都觉得金融投资还更有希望，现在实业没啥希望的
2025-12-24 14:53:23,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> SteinsGate(wxid_quo60qc6ru0t22) 12-24 14:52:52
> ![图片](http://localhost:5030/image/98dc0a46410dbba70bca8f2f2bd65d2e)
以前的话我说不定会捐一些，现在一毛也不会捐了"
2025-12-24 14:53:44,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,指不定给哪些博酱焦酱呢
2025-12-24 14:53:49,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/2310e05616d46c5bc014c8fb29d958da,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\548e5fce48422fd5989472c85588245e)"
2025-12-24 14:54:57,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,@陈蕊 同意，但我们同学会的钱几个同学炒股，今年也亏了2成多[调皮]
2025-12-24 14:56:03,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 14:53:08
> 我现在都觉得金融投资还更有希望，现在实业没啥希望的
全民斗搞金融不成牢霉了"
2025-12-24 14:56:07,青禾生露,fusai901212,鸿学院短线交流群,24832362572@chatroom,投机和投资得分开
2025-12-24 14:56:37,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,别呀，很多时候新手赚钱，靠的全是运气，最后能带得走的才是赚到的
2025-12-24 14:56:53,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/03aa796244e8b3f2ccc7bd969aef7e78,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\07ec12e16e2d635dcbf575eb69077b53)"
2025-12-24 14:59:00,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,我买了毛选的纸质书和毛泽东的相册挂墙上和她吃饭的桌子旁边，让我女儿从小能看见
2025-12-24 14:59:19,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,说得对，我去买一套毛选
2025-12-24 14:59:21,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,现在实业太难做了
2025-12-24 14:59:23,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,过年看看
2025-12-24 15:00:37,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 14:56:53
> ![图片](http://localhost:5030/image/03aa796244e8b3f2ccc7bd969aef7e78)
确实很多，但有信仰的没几个"
2025-12-24 15:01:16,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 14:59:21
> 现在实业太难做了
烦死了赶紧把大航母开出去给做实业的开道啊！！"
2025-12-24 15:02:00,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,是，现在实业太难了。反而投资这么好，好比白银这种，工业属性强的东西，涨这么多，工厂都不知道怎么玩了
2025-12-24 15:02:05,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,我们上课时叫兽嘴里喷粪，没有一个党员站起来的，只有我一个群众在那儿生闷气
2025-12-24 15:02:48,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,应该反省学校为啥请了这种教授
